"ID","povertyRatio24","logPovertyRatio24","inPoverty24","college24","sex","birthYear","isLessAge14R1","isBlack","isHispanic","hasSibling","maxParentEducation","avgPovertyRatio18","logAvgPovertyRatio18","inPoverty18","livesWithMom","momSupport","momStrict","livesWithDad","dadSupport","dadStrict","safeEnv","pctPeersPositive","pctPeersNegative","schoolAbsent","schoolLate","schoolEnvironment","schoolViolence","teacherQuality","liesCheats","negativeEmotions","positiveOutlook"
5490,1.08,0.0769610411361284,0,0,1,4,1,0,0,1,14,3.385,1.21935390636424,0,1,2,0,1,2,1,0,0.6625,0.23,0,0,9,0,6,0,1,8
5491,2.34,0.85015092936961,0,0,0,2,1,0,0,1,11,1.09,0.0861776962410524,0,0,0,0,1,2,1,0,0.5125,0.13,0,0,9,1,4,0,0,4
5494,0.63,-0.462035459596559,1,0,0,3,1,0,0,1,12,0.91,-0.0943106794712413,1,0,0,0,1,2,0,1,0.55,0.36,10,0,2,1,3,1,1,11
5495,1.77,0.570979546585738,0,0,1,2,1,0,0,1,13,1.76333333333333,0.567205957202098,0,1,0,0,0,0,0,0,0.2125,0.91,18,7,0,1,1,2,2,4
5497,3.52,1.25846098961001,0,0,0,1,0,0,0,0,12,3.19,1.16002091679675,0,1,2,1,1,2,0,1,0.4375,0.6,5,0,5,1,4,0,0,0
5499,0.94,-0.0618754037180875,1,0,0,4,1,0,0,1,12,3.51,1.25561603747777,0,1,2,0,1,2,0,0,0.5625,0.09,2,0,7,0,4,1,1,6
5500,6.34,1.84687876844913,0,0,0,4,1,0,0,1,16,3.33,1.20297230399235,0,1,2,0,1,1,1,0,0.4375,0.13,0,0,6,0,4,1,1,6
5501,1.26,0.231111720963387,0,0,1,2,1,0,0,1,10,0.95,-0.0512932943875506,1,1,1,0,1,2,0,0,0.5,0.49,6,3,4,0,3,1,2,6
5502,2.48,0.908258560176891,0,0,0,1,0,0,0,1,12,0.55,-0.59783700075562,1,1,1,1,1,1,1,1,0.2625,0.13,1,0,6,0,4,0,0,0
5503,3.75,1.32175583998232,0,0,1,2,1,0,0,1,12,0.55,-0.59783700075562,1,1,0,0,1,0,0,1,0.6125,0.09,2,0,6,0,4,0,1,6
5504,2.62,0.963174317773006,0,0,1,4,1,0,0,1,12,0.745,-0.294371060602578,1,1,1,1,1,0,1,1,0.5,0.09,0,0,6,0,4,0,1,6
5505,0.79,-0.23572233352107,1,1,1,1,0,0,0,0,12,5.17,1.64287268852034,0,1,1,0,1,2,0,1,0.45,0.42,3,0,5,1,4,0,0,0
5506,4.61,1.52822785700856,0,0,1,0,0,0,0,1,12,1.49,0.398776119957368,0,1,1,0,1,1,0,1,0.5,0.46,2,0,2,0,4,0,0,0
5509,3.95,1.37371557891303,0,0,0,0,0,0,0,1,13,2.83,1.04027671165515,0,1,2,1,1,2,1,1,0.625,0.09,2,3,7,0,4,0,0,0
5510,3.84,1.34547236659964,0,0,0,4,1,0,0,1,13,2.83,1.04027671165515,0,1,2,1,1,1,1,0,0.5,0.05,1,0,6,0,4,0,0,8
5512,1.24,0.215111379616945,0,0,0,0,0,0,0,0,15,2.56,0.940007258491471,0,1,2,1,1,1,0,0,0.325,0.3,5,1,0,1,1,0,0,0
5515,8.85,2.18041745901984,0,0,0,2,1,0,0,1,12,1.52,0.418710334858185,0,1,2,1,1,2,1,1,0.6,0.05,2,0,5,1,4,1,0,8
5516,0.56,-0.579818495252942,1,0,0,3,1,0,0,1,9,1.33,0.285178942233662,0,1,2,0,1,2,0,1,0.3125,0.05,10,4,4,1,3,0,1,9
5517,1.41,0.343589704390077,0,0,0,0,0,0,0,1,11,1.31,0.27002713721306,0,1,1,1,1,1,1,0,0.4375,0.59,3,40,6,1,4,0,0,0
5518,0.86,-0.150822889734584,1,0,0,0,0,0,0,1,11,1.31,0.27002713721306,0,1,2,1,1,2,1,1,0.7875,0.3991,4,1,6,0,4,0,0,0
5519,2.64,0.970778917158225,0,0,0,4,1,0,0,1,11,1.31,0.27002713721306,0,1,1,1,1,2,1,0,0.325,0.23,3,12,5,1,4,0,0,8
5520,1.56,0.444685821261446,0,0,0,3,1,0,0,1,12,1.31,0.27002713721306,0,1,2,1,0,0,0,0,0.4375,0.137,4,0,6,0,4,0,1,1
5521,2.03,0.708035793053696,0,0,0,4,1,0,1,1,10,0.28,-1.27296567581289,1,1,2,0,1,2,1,1,0.325,0.05,2,2,7,0,4,0,0,6
5522,1.83,0.60431596685333,0,0,0,0,0,0,0,1,12,0.555,-0.588787165235702,1,1,1,1,0,0,0,1,0.3875,0.5,4,10,6,0,4,0,0,0
5523,4.14,1.42069578783722,0,0,0,3,1,0,0,1,12,0.28,-1.27296567581289,1,1,1,0,0,0,0,1,0.45,0.13,2,2,6,1,4,0,0,7
5525,5.9,1.77495235091167,0,0,0,3,1,0,0,1,12,1.31,0.27002713721306,0,1,2,0,0,0,0,1,0.725,0.13,4,0,7,0,4,0,0,8
5526,5.61,1.72455071953461,0,0,1,4,1,0,0,1,12,1.31,0.27002713721306,0,1,2,1,0,0,0,1,0.6125,0.05,0,1,6,0,4,0,2,7
5528,3.72,1.31372366828506,0,0,1,0,0,0,0,1,12,3.08,1.12492959698548,0,1,2,1,0,0,0,1,0.45,0.41,5,0,2,0,4,0,0,0
5529,3.71,1.31103187661934,0,0,0,4,1,0,0,1,12,2.94,1.07840958135059,0,1,2,0,0,0,0,0,0.425,0.09,2,0,7,0,4,0,2,7
5530,1.39,0.3293037471426,0,0,1,4,1,0,0,1,14,1.485,0.395414772254663,0,1,1,0,1,0,1,1,0.6875,0.09,4.88937492805341,0,6,1,4,1,1,8
5531,3.11,1.13462272619114,0,0,1,0,0,0,0,1,12,2.04,0.712949807856125,0,1,2,0,1,2,0,1,0.5,0.32,10,0,6,0,3,0,0,0
5533,1.8,0.587786664902119,0,0,0,4,1,0,0,1,14,16.27,2.78932292123095,0,1,2,1,1,2,1,0,0.325,0.13,7,0,6,1,4,0,1,8
5534,3.35,1.20896034583698,0,0,1,4,1,0,0,1,12,2.04,0.712949807856125,0,1,1,1,0,0,0,0,0.6125,0.09,3,0,6,1,4,0,1,9
5535,5.7,1.7404661748405,0,0,1,4,1,0,0,1,12,0.74,-0.301105092783922,1,1,2,0,1,2,0,0,0.5,0.35,25,1,3,1,5,1,2,7
5536,1.15,0.139761942375159,0,0,0,2,1,0,1,1,16,0.52,-0.653926467406664,1,0,0,0,1,2,1,0,0.5125,0.3,0,0,5,0,4,0,1,6
5537,3.41,1.22671229129543,0,0,0,3,1,0,1,1,16,0.89,-0.116533816255952,1,0,0,0,1,2,0,0,0.5625,0.05,2,0,6,0,4,0,1,10
5539,1.11,0.104360015324243,0,0,0,4,1,0,0,1,18,3.23,1.17248213723457,0,1,0,1,1,2,0,1,0.725,0.05,3,0,7,0,4,0,0,7
5540,0.94,-0.0618754037180875,1,0,1,3,1,0,0,1,17,2.53,0.928219302739429,0,1,1,1,1,1,1,0,0.4375,0.05,1,0,6,1,4,1,1,8
5541,0.65,-0.430782916092454,1,0,0,0,0,0,0,1,16,4.19,1.43270073393405,0,1,2,1,1,1,1,1,0.5,0.21,6,1,7,1,4,0,0,0
5542,2.83,1.04027671165515,0,1,0,4,1,0,0,1,16,4.19,1.43270073393405,0,1,2,1,1,1,0,1,0.5625,0.09,0,0,9,1,6,1,0,8
5543,5.85,1.76644166124377,0,0,1,1,0,0,0,0,14,5.115,1.63217739940359,0,1,2,0,1,2,0,1,0.5,0.05,10,0,6,1,4,0,0,0
5544,1.04,0.0392207131532813,0,1,1,3,1,0,0,1,18,4.125,1.41706601978664,0,1,2,1,1,2,1,1,0.325,0.05,6,0,7,0,4,0,0,10
5545,0.69,-0.371063681390832,1,0,0,3,1,0,0,1,12,2.62,0.963174317773006,0,1,2,0,1,2,0,1,0.325,0.18,5,0,5,0,4,0,0,10
5546,0.87,-0.139262067333508,1,0,0,4,1,0,0,0,14,6.94,1.93730177451871,0,1,2,0,1,2,0,0,0.375,0.09,1,0,6,0,4,1,0,7
5547,2.23,0.802001585472027,0,0,0,0,0,0,0,1,12,2.045,0.715397789494765,0,1,2,0,1,2,0,1,0.4375,0.31,2,0,6,0,4,0,0,0
5548,1.49,0.398776119957368,0,0,1,1,0,0,0,1,11,2.03,0.708035793053696,0,1,1,1,1,0,1,0,0.375,0.83,13,6,1,1,4,0,0,0
5549,1.75,0.559615787935423,0,0,0,2,1,0,0,1,11,1.015,0.0148886124937506,0,1,2,0,1,2,0,0,0.375,0.59,3,0,4,1,4,0,1,9
5550,3.39,1.22082992139236,0,0,0,3,1,0,0,1,11,2.03,0.708035793053696,0,1,2,1,1,1,1,0,0.5625,0.5,5,0,3,1,3,1,1,6
5551,3.11,1.13462272619114,0,0,1,1,0,0,0,1,0,2.55,0.936093359170335,0,1,1,1,1,2,0,1,0.5625,0.17,1,0,2,1,3,0,0,0
5552,3.41,1.22671229129543,0,0,0,3,1,0,0,1,0,2.55,0.936093359170335,0,1,2,1,1,1,1,0,0.3875,0.27,0,0,5,1,4,1,1,6
5553,2.62,0.963174317773006,0,0,0,3,1,0,0,1,0,1.49,0.398776119957368,0,0,0,0,1,2,0,0,0.6125,0.22,0,0,9,0,5,0,0,6
5554,4.34,1.46787434811231,0,0,0,4,1,1,0,0,0,0.85,-0.162518929497775,1,1,1,1,0,0,0,0,0.55,0.1291,0,0,4,1,3,0,1,7
5557,0.59,-0.527632742082372,1,0,0,0,0,0,0,1,12,1.38,0.322083499169113,0,1,2,0,1,1,1,0,0.2625,0.45,7,2,3,1,3,0,0,0
5560,2.3,0.832909122935104,0,0,1,1,0,1,0,1,16,1.44,0.364643113587909,0,1,1,0,1,1,1,0,0.3875,0.73,0,0,1,1,1,0,0,0
5561,4.91,1.59127394180643,0,0,0,1,0,0,0,0,12,1.325,0.281412459438185,0,1,2,1,1,2,0,1,0.675,0.4255,4,0,7,0,4,0,0,0
5562,4.02,1.39128190263093,0,0,1,3,1,0,0,1,20,2.455,0.898126761246484,0,0,0,0,1,2,0,1,0.730625,0.223,0,0,9,1,6,0,1,7
5563,1.96,0.672944473242426,0,0,1,1,0,0,0,1,11,0.87,-0.139262067333508,1,1,1,1,1,1,0,0,0.15,0.61,52,4,2,0,3,0,0,0
5564,0.13,-2.04022082852655,1,0,1,2,1,0,0,1,11,0.58,-0.544727175441672,1,1,2,1,1,1,1,0,0.6125,0.18,10,5,4,1,4,1,1,6
5565,0,-4.60517018598809,1,0,1,3,1,0,0,1,11,0.07,-2.65926003693278,1,1,1,1,1,2,1,0,0.5625,0.59,40,0,2,1,3,1,0,4
5566,3.6,1.28093384546206,0,0,0,4,1,0,0,1,13,4.65,1.53686721959926,0,1,2,1,0,0,0,1,0.675,0.05,5,0,7,0,4,0,0,12
5567,1.66,0.506817602368452,0,0,1,3,1,1,0,1,12,0.8,-0.22314355131421,1,1,1,1,1,2,1,1,0.8375,0.05,5,0,3,1,3,1,1,7
5568,0.94,-0.0618754037180875,1,0,0,3,1,1,0,1,12,2.46,0.900161349944271,0,1,2,1,1,2,1,1,0.325,0.05,0,0,3,0,4,0,0,9
5570,3.19,1.16002091679675,0,0,1,3,1,0,0,0,18,2.87,1.05431202977153,0,1,2,1,0,0,0,1,0.15,0.05,0,0,5,0,4,0,0,5
5571,4.18,1.43031124653666,0,0,1,1,0,0,0,0,20,4.37,1.4747630091075,0,1,2,0,0,0,0,1,0.3375,0.23,10,0,6,0,3,0,0,0
5572,0,-4.60517018598809,1,0,1,2,1,1,0,1,12,0.935,-0.06720874969345,1,1,2,0,1,2,0,0,0.5625,0.55,5,0,4,1,3,1,1,5
5573,3.79,1.33236601909433,0,0,1,0,0,1,0,1,12,2.32,0.841567185678219,0,1,2,1,1,2,1,1,0.725,0.46,3,0,3,0,3,0,0,0
5574,1.23,0.207014169384326,0,0,0,3,1,1,0,1,12,2.32,0.841567185678219,0,1,2,1,1,2,1,0,0.675,0.05,4.88937492805341,0,4,0,4,0,0,8
5575,6.46,1.86562931779451,0,1,1,3,1,1,0,1,12,2.32,0.841567185678219,0,1,2,0,1,2,1,1,0.5625,0.05,2,0,4,1,4,1,0,6
5577,3.57,1.27256559579155,0,0,0,4,1,1,0,1,12,0.79,-0.23572233352107,1,1,2,1,1,2,1,1,0.375,0.27,0,0,5,0,5,0,0,4
5578,7.46,2.00955541421567,0,1,1,4,1,1,0,1,14,4.27,1.45161382724053,0,1,1,1,1,1,0,1,0.7875,0.09,0,0,6,0,5,1,0,8
5580,2.72,1.00063188030791,0,0,1,2,1,0,0,1,8,0.56,-0.579818495252942,1,1,2,1,1,2,0,1,0.3875,0.36,0,0,7,0,5,1,1,7
5581,4.4,1.48160454092422,0,1,0,1,0,0,0,0,13,3.92,1.36609165380237,0,1,2,1,1,1,1,1,0.3875,0.23,4,0,7,0,4,0,0,0
5582,2.02,0.703097511413113,0,0,0,4,1,0,0,1,11,1.145,0.135404637006203,0,1,2,1,1,2,1,0,0.373125,0.1675,4.88937492805341,0,4,1,4,0,0,10
5584,3.65,1.2947271675944,0,0,1,2,1,0,0,1,12,1.69333333333333,0.526698972922281,0,1,2,1,1,2,1,0,0.5625,0.05,7,0,7,0,5,1,0,6
5585,2.05,0.717839793150317,0,0,1,1,0,0,0,1,12,1.39,0.3293037471426,0,1,2,0,1,2,0,1,0.36625,0.23,7,2,1,1,2,0,0,0
5586,1.03,0.0295588022415444,0,0,0,2,1,0,0,0,9,0,-4.60517018598809,1,1,2,1,1,2,1,0,0.1625,0.22,18,5,4,1,3,0,0,7
5587,1.08,0.0769610411361284,0,0,1,2,1,0,0,1,12,0.6,-0.510825623765991,1,1,1,0,1,1,0,1,0.1625,0.2355,8,0,4,1,3,1,0,9
5591,3.44,1.23547147138531,0,0,0,4,1,1,0,0,14,1.82,0.598836501088704,0,1,2,0,1,2,0,1,0.725,0.09,3,0,5,1,4,0,1,7
5592,1.87,0.625938430866495,0,0,0,0,0,1,0,0,12,1.55,0.438254930931155,0,1,2,0,1,1,0,0,0.3875,0.45,0,3,5,0,4,0,0,0
5593,0.51,-0.673344553263766,1,0,0,2,1,1,0,1,7,0,-4.60517018598809,1,0,0,0,0,0,0,0,0.45,0.31,3,2,5,0,2,0,0,6
5594,0.16,-1.83258146374831,1,0,1,4,1,0,0,1,9,0.69,-0.371063681390832,1,1,2,0,1,1,1,1,0.5125,0.1055,2,0,5,0,4,1,1,6
5595,4.38,1.47704872438835,0,1,0,0,0,0,0,1,14,6.69,1.90061387414014,0,1,1,0,1,2,0,1,0.6125,0.18,3,1,8,0,5,0,0,0
5598,0.17,-1.77195684193188,1,0,0,1,0,1,0,1,0,0,-4.60517018598809,1,1,2,0,0,0,0,0,0.3125,0.05,9,0,7,1,4,0,0,0
5599,0.74,-0.301105092783922,1,0,0,3,1,1,0,1,12,0.54,-0.616186139423817,1,1,2,1,0,0,0,1,0.325,0.05,0,1,5,0,4,0,0,6
5600,2.28,0.824175442966349,0,0,0,4,1,1,0,1,12,0.54,-0.616186139423817,1,1,2,1,0,0,0,0,0.425,0.05,5,1,4,1,3,1,2,7
5601,0,-4.60517018598809,1,0,1,0,0,1,0,0,0,3.47,1.24415459395877,0,1,2,0,0,0,0,1,0.4375,0.83,3,0,0,0,4,0,0,0
5602,3.16,1.15057202759882,0,0,0,0,0,1,0,1,12,2.51,0.920282753143692,0,1,2,0,1,2,1,1,0.5,0.3,0,0,4,1,4,0,0,0
5603,0.07,-2.65926003693278,1,0,1,0,0,1,0,1,11,0.19,-1.66073120682165,1,1,2,0,0,0,0,1,0.625,0.35,3,1,6,1,2,0,0,0
5604,6.85,1.92424865227413,0,0,0,3,1,1,0,1,12,2.51,0.920282753143692,0,1,1,0,1,2,0,1,0.3125,0.05,0,0,3,0,4,1,2,6
5606,3.55,1.26694760348732,0,0,1,3,1,0,0,1,10,0.87,-0.139262067333508,1,1,1,1,1,1,0,0,0.5,0.09,4,4,6,0,4,1,0,6
5607,2.7,0.993251773010283,0,0,0,4,1,1,0,1,12,1.48,0.392042087776024,0,1,2,1,1,2,1,1,0.675,0.05,0,0,8,1,2,0,1,7
5608,0.76,-0.27443684570176,1,1,1,1,0,1,0,1,12,0.73,-0.3147107448397,1,1,1,1,0,0,0,0,0.375,0.22,0,4,3,1,3,0,0,0
5610,1.72,0.542324290825362,0,1,1,3,1,1,0,1,16,2.89,1.06125650212434,0,1,2,1,0,0,0,1,0.6125,0.05,21,0,3,0,1,1,1,3
5611,0.62,-0.478035800943,1,0,0,1,0,1,0,1,0,1.09,0.0861776962410524,0,1,2,0,0,0,0,0,0.6125,0.09,0,0,6,1,5,0,0,0
5613,0.38,-0.967584026261706,1,0,1,1,0,1,0,1,12,2.04,0.712949807856125,0,1,2,1,1,0,1,1,0.15,0.45,5,3,6,0,4,0,0,0
5614,4.86,1.5810384379124,0,0,0,2,1,0,0,1,16,16.27,2.78932292123095,0,1,2,1,1,2,1,1,0.9,0.22,2,0,6,0,4,1,1,6
5615,0.19,-1.66073120682165,1,0,1,1,0,0,0,0,18,4.53,1.51072193949494,0,1,2,1,1,1,1,1,0.4375,0.36,6,8,6,1,4,0,0,0
5616,10.21,2.32336763217657,0,0,1,3,1,0,0,1,17,2.465,0.902191807494653,0,1,2,0,0,0,0,1,0.725,0.13,9,0,7,0,5,0,0,8
5618,1.54,0.431782416425538,0,0,1,0,0,0,0,0,18,0.685,-0.378336440719912,1,1,1,1,1,1,1,1,0.45,0.36,6,3,6,1,4,0,0,0
5620,1.67,0.512823626428664,0,0,1,3,1,0,0,0,12,4.9,1.58923520511658,0,1,2,0,0,0,0,0,0.6125,0.1675,5,0,9,0,6,0,0,9
5621,1.78,0.576613364303994,0,0,1,4,1,1,0,1,11,1.425,0.354171813720614,0,1,2,1,1,1,1,0,0.5,0.4,4.88937492805341,0,4,1,4,0,1,12
5623,2.15,0.765467842139571,0,0,1,2,1,1,0,0,12,0.82,-0.198450938723838,1,1,1,0,0,0,0,1,0.5625,0.68,1,5,5,0,3,2,0,9
5624,0.98,-0.0202027073175195,1,0,1,0,0,1,0,1,16,0.3,-1.20397280432594,1,1,1,1,1,1,1,0,0.45,0.55,0,0,2,0,4,0,0,0
5625,3.62,1.28647402583768,0,1,1,1,0,1,0,1,12,0.75,-0.287682072451781,1,1,2,0,0,0,0,1,0.45,0.77,6,0,5,0,4,0,0,0
5626,4.86,1.5810384379124,0,0,0,4,1,1,0,1,12,0.845,-0.168418651624963,1,1,2,0,0,0,0,1,0.4375,0.217,0,0,5,0,4,0,1,5
5628,3.44,1.23547147138531,0,0,1,2,1,1,0,1,14,0.6,-0.510825623765991,1,1,1,1,0,0,0,1,0.5125,0.64,26,0,0,0,2,1,1,6
5630,10.75,2.37490575457367,0,0,0,1,0,0,0,0,12,2.48,0.908258560176891,0,1,2,0,1,2,1,0,0.3875,0.27,1,0,7,0,5,0,0,0
5631,0.82,-0.198450938723838,1,0,0,4,1,1,0,0,11,0.18,-1.71479842809193,1,1,2,1,0,0,0,0,0.4375,0.05,4.88937492805341,0,9,1,5,0,0,10
5632,2.19,0.783901543828409,0,0,1,3,1,1,0,1,13,1.18,0.165514438477573,0,1,1,1,1,2,1,1,0.6125,0.05,2,0,7,0,4,0,1,6
5633,4.07,1.4036429994545,0,0,1,0,0,1,0,1,12,4.46,1.49514876603197,0,1,2,1,1,1,0,1,0.275,0.55,0,4,2,1,3,0,0,0
5635,1.38,0.322083499169113,0,0,0,0,0,1,0,0,12,2.88,1.05779029414785,0,1,2,0,1,2,0,0,0.5625,0.41,5,9,6,0,4,0,0,0
5636,3.66,1.29746314741327,0,0,0,0,0,1,0,0,0,1.16,0.148420005118273,0,0,0,0,0,0,0,1,0.325,0.2836,0,2,6,0,1,0,0,0
5637,4.96,1.60140574073684,0,0,1,0,0,1,0,1,12,0.91,-0.0943106794712413,1,1,2,0,1,2,0,0,0.375,0.32,1,0,9,0,6,0,0,0
5638,6.42,1.85941811770187,0,0,1,1,0,1,0,1,12,2.37,0.86288995514704,0,1,2,0,1,2,0,0,0.5625,0.49,1,1,6,1,4,0,0,0
5643,17.21,2.84549061022345,0,0,0,3,1,0,0,0,14,5.015,1.6124334214139,0,1,2,1,1,1,1,0,0.3875,0.09,10,0,5,0,6,0,0,11
5646,2.22,0.797507195884188,0,0,1,3,1,0,0,1,14,4.955,1.60039716778195,0,1,2,1,1,2,1,0,0.5,0.13,1,0,6,0,5,0,0,6
5647,5.35,1.67709656090792,0,0,1,2,1,0,0,0,15,9.96,2.29857707159651,0,1,2,1,1,2,0,1,0.6875,0.6,5,0,5,0,4,0,0,7
5648,2.98,1.09192330051731,0,0,1,1,0,0,0,1,18,1.76,0.56531380905006,0,1,2,0,1,1,0,1,0.5625,0.36,0,0,9,0,4,0,0,0
5649,7.56,2.02287119019144,0,0,1,3,1,0,0,1,18,2.25,0.810930216216329,0,1,2,0,1,0,1,0,0.675,0.17,3,1,9,0,6,0,2,5
5650,2.23,0.802001585472027,0,0,0,4,1,0,0,1,18,3.2,1.16315080980568,0,1,2,1,1,1,1,0,0.575,0.09,2,19,8,1,5,1,1,6
5651,2.77,1.01884732019925,0,0,0,1,0,0,1,1,12,1.46,0.378436435720245,0,1,2,1,1,2,1,1,0.2625,0.27,2,0,4,0,4,0,0,0
5652,0.03,-3.50655789731998,1,0,0,2,1,0,1,1,12,3.99,1.38379123090177,0,1,2,0,1,2,0,1,0.5,0.35,2,0,9,0,5,0,0,9
5653,0.37,-0.994252273343867,1,0,1,1,0,1,0,0,12,1.585,0.460584407329244,0,1,2,0,1,2,0,0,0.5,0.36,4,0,5,0,4,0,0,0
5654,4.29,1.45628673293993,0,1,0,3,1,0,0,0,19,4.62,1.53039470509365,0,1,2,1,1,2,1,1,0.6125,0.13,0,0,8,0,5,0,0,5
5655,6.18,1.8213182714696,0,0,1,4,1,0,0,0,12,2.145,0.76313955237998,0,1,2,0,0,0,0,0,0.675,0.18,2,5,5,1,4,1,0,9
5656,2.35,0.854415328156068,0,0,1,1,0,0,0,1,12,1.01,0.00995033085316809,0,1,2,1,1,2,0,1,0.575,0.64,7,2,4,1,4,0,0,0
5657,1.3,0.262364264467491,0,0,0,0,0,0,0,1,12,2.95,1.08180517035173,0,1,1,1,1,2,0,0,0.55,0.46,3,1,2,1,5,0,0,0
5658,26.27,3.26842760369745,0,0,0,0,0,0,0,1,11,2.445,0.894045122926835,0,1,2,1,1,2,1,1,0.275,0.09,0,0,5,1,4,0,0,0
5659,1.24,0.215111379616945,0,0,1,2,1,0,0,1,11,1.15,0.139761942375159,0,1,2,0,1,2,1,0,0.725,0.14,0,0,6,1,6,0,1,7
5662,3.59,1.27815220250019,0,0,1,2,1,0,0,1,12,1.225,0.20294084399669,0,1,0,1,1,2,1,1,0.675,0.26,3,0,6,0,4,1,1,7
5664,2.52,0.924258901523332,0,0,1,3,1,0,0,1,11,1.48,0.392042087776024,0,1,2,1,1,1,1,1,0.675,0.18,4.88937492805341,2,7,0,4,0,0,10
5670,1.3,0.262364264467491,0,0,0,4,1,0,0,1,16,2,0.693147180559945,0,1,2,1,1,2,1,1,0.675,0.05,4,0,6,0,4,0,1,8
5671,4.02,1.39128190263093,0,0,0,4,1,0,0,1,18,5.76,1.7509374747078,0,1,2,1,1,2,1,0,0.325,0.14,10,20,4,1,6,0,1,8
5672,20.25,3.00815479355255,0,0,1,2,1,0,0,1,18,1.6,0.470003629245736,0,1,2,1,1,2,1,1,0.725,0.05,0,0,5,0,4,0,0,9
5673,5.39,1.68454538492091,0,0,0,2,1,0,1,1,17,4.44,1.49065437644413,0,1,2,1,0,0,0,0,0.6125,0.35,9,0,5,1,4,1,1,7
5675,5.94,1.78170913337455,0,0,0,4,1,0,0,1,18,5.68,1.73695123273306,0,1,2,0,1,1,1,0,0.625,0.09,3,0,6,1,4,1,0,8
5676,3.93,1.36863942588117,0,1,0,0,0,0,0,0,17,7.32,1.99061032797322,0,1,2,1,1,2,1,0,0.6125,0.45,5,1,3,0,4,0,0,0
5678,5.26,1.66013102674962,0,0,0,4,1,0,0,1,13,3.745,1.32042161696918,0,1,2,1,1,2,1,1,0.5625,0.13,0,0,7,1,5,0,1,9
5679,4,1.38629436111989,0,1,1,2,1,0,0,1,12,1.8,0.587786664902119,0,1,2,0,0,0,0,1,0.5,0.35,2,2,6,0,4,0,1,9
5680,5.5,1.70474809223843,0,0,0,1,0,0,0,1,14,2.79,1.02604159583327,0,1,1,0,1,1,1,0,0.575,0.31,12,2,2,1,3,0,0,0
5683,1.14,0.131028262406404,0,0,1,4,1,0,0,1,12,1.78,0.576613364303994,0,1,1,1,0,0,0,1,0.675,0.05,3,1,8,0,5,0,1,4
5684,0.69,-0.371063681390832,1,0,1,1,0,0,0,1,12,0.173333333333333,-1.75253875607477,1,1,2,1,0,0,0,0,0.5625,0.5,15,1,4,0,3,0,0,0
5685,6.27,1.83577635464483,0,0,1,4,1,0,0,1,12,0.34,-1.07880966137193,1,1,2,1,0,0,0,1,0.85,0.49,5,0,2,1,4,1,1,8
5686,1.57,0.451075619360217,0,0,1,4,1,0,0,1,12,0.19,-1.66073120682165,1,1,2,0,0,0,0,0,0.9,0.13,3,1,2,1,6,1,1,7
5687,1.49,0.398776119957368,0,0,0,0,0,0,0,0,12,0.77,-0.261364764134408,1,1,2,0,1,2,0,0,0.325,0.42,4.88937492805341,2.39700714204739,3,0,1,0,0,0
5688,0.6,-0.510825623765991,1,0,1,1,0,0,0,1,6,0.603333333333333,-0.505285443390375,1,1,2,0,0,0,0,1,0.4375,0.36,5,0,5,0,4,0,0,0
5689,0.86,-0.150822889734584,1,0,0,2,1,0,0,1,10,0.793333333333333,-0.231511800984726,1,1,2,1,0,0,0,0,0.5,0.36,6,3,6,1,4,1,1,9
5691,3.2,1.16315080980568,0,0,1,2,1,0,0,1,0,5.325,1.67241271159549,0,1,1,1,0,0,0,1,0.5125,0.09,1,1,11,0,6,0,1,6
5692,2.1,0.741937344729377,0,0,0,0,0,0,0,1,8,1.28,0.246860077931526,0,1,2,1,1,2,1,1,0.5,0.45,0,0,6,0,5,0,0,0
5693,3.22,1.16938135955632,0,0,0,2,1,0,0,1,8,1.28,0.246860077931526,0,1,2,1,1,2,0,0,0.5625,0.21,0,5,5,1,5,0,0,7
5694,0.12,-2.12026353620009,1,0,1,4,1,0,0,1,8,1.28,0.246860077931526,0,1,2,1,1,2,1,1,0.4875,0.19,2,0,6,0,6,1,1,7.5
5695,2.17,0.774727167552368,0,0,1,1,0,0,0,0,9,0.38,-0.967584026261706,1,1,2,1,0,0,0,1,0.5,0.55,1,0,5,1,4,0,0,0
5696,0.18,-1.71479842809193,1,0,0,2,1,0,0,0,0,1.22,0.198850858745165,0,1,0,0,1,1,1,1,0.5125,0.22,0,0,2,0,3,2,2,9
5697,2.69,0.989541193613748,0,0,1,1,0,0,0,1,16,4.84,1.57691472072854,0,1,2,0,1,2,1,1,0.5125,0.46,0,1,4,0,4,0,0,0
5699,2.9,1.06471073699243,0,0,0,0,0,0,0,1,12,1.56,0.444685821261446,0,1,2,0,1,2,0,1,0.5,0.36,0,0,5,0,4,0,0,0
5700,0.55,-0.59783700075562,1,0,1,4,1,0,0,1,12,1.1,0.0953101798043249,0,1,2,0,1,2,0,1,0.6875,0.13,3,0,5,0,4,1,0,8
5701,0.96,-0.0408219945202552,1,0,0,3,1,0,0,1,11,1.305,0.266203040774657,0,1,1,1,0,0,0,0,0.2625,0.05,3,0,4,1,4,0,1,7
5702,1.42,0.350656871613169,0,0,1,3,1,0,0,1,12,2.19,0.783901543828409,0,1,2,0,1,2,0,1,0.5,0.05,0,0,6,0,5,0,0,9
5703,3.38,1.21787570949493,0,0,0,3,1,0,0,0,12,2.3,0.832909122935104,0,1,2,0,1,2,0,0,0.45,0.05,2,0,7,1,4,0,0,7
